매수일,매수가(시가),종목명,티커,시장,비중(%),커버학회수,트리거학회,리포트날짜들,목표가들,매도일,매도가,보유일수,수익률(%),매도사유
2025-06-02,5680.0,신한알파리츠,293940,KR,5.0,1,star,2025-02-06,7700.0,2025-07-01,5610.0,29,-1.82,s_rebalance_exit
2025-06-02,6510.0,오스테오닉,226400,KR,5.0,1,yig,2025-02-07,12560.0,2025-07-01,6160.0,29,-5.94,s_rebalance_exit
2025-06-02,17290.0,한미글로벌,053690,KR,5.0,1,yig,2025-02-20,31400.0,2025-07-01,19840.0,29,14.06,s_rebalance_exit
2025-06-02,134100.0,아모레퍼시픽,090430,KR,5.0,1,star,2025-02-20,159700.0,2025-07-01,138800.0,29,2.88,s_rebalance_exit
2025-06-02,26200.0,지엔씨에너지,119850,KR,5.0,1,smic|star,2025-02-20|2025-04-11,32000.0|39610.0,2025-07-01,36200.0,29,37.34,s_rebalance_exit
2025-06-02,58916.0,로보티즈,108490,KR,5.0,1,voera,2025-03-01,45700.0,2025-07-01,71186.0,29,20.1,s_rebalance_exit
2025-06-02,9300.0,팅크웨어,084730,KR,5.0,1,yig,2025-03-14,14639.07,2025-07-01,8900.0,29,-4.87,s_rebalance_exit
2025-06-02,424000.0,농심,004370,KR,5.0,1,star,2025-03-27,582000.0,2025-07-01,394000.0,29,-7.63,s_rebalance_exit
2025-06-02,30950.0,노머스,473980,KR,5.0,1,smic,2025-04-11,37950.0,2025-07-01,31400.0,29,0.85,s_rebalance_exit
2025-06-02,51900.0,한화비전,489790,KR,5.0,1,smic,2025-04-11,111600.0,2025-07-01,50600.0,29,-3.09,s_rebalance_exit
2025-06-02,136100.0,CJ,001040,KR,5.0,1,smic,2025-04-12,116700.0,2025-07-01,165000.0,29,20.51,s_rebalance_exit
2025-06-02,822000.0,한화에어로스페이스,012450,KR,5.0,1,smic,2025-04-12,1205000.0,2025-07-01,853000.0,29,3.15,s_rebalance_exit
2025-06-02,10550.0,고려신용정보,049720,KR,5.0,1,smic,2025-05-29,18600.0,2025-07-01,10200.0,29,-3.9,s_rebalance_exit
2025-06-02,8900.0,우진,105840,KR,5.0,1,ewha|star,2022-05-12|2024-11-23,19200.0|12910.0,2025-07-01,10900.0,29,21.74,s_rebalance_trim
2025-06-02,21400.0,SK아이이테크놀로지,361610,KR,5.0,1,voera,2024-03-16,88100.0,2025-07-01,27650.0,29,28.43,s_rebalance_trim
2025-06-02,89.93,ALAB,ALAB,US,5.0,1,star,2024-03-21,168.37,2025-07-01,89.21,29,-1.39,s_rebalance_trim
2025-06-02,30300.0,율촌화학,008730,KR,5.0,1,smic,2024-05-02,69000.0,2025-07-01,31450.0,29,3.17,s_rebalance_trim
2025-06-02,549.06,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-07-01,542.58,29,-1.77,s_rebalance_trim
2025-06-02,54700.0,디어유,376300,KR,5.0,1,voera,2024-05-25,34500.0,2025-07-01,61100.0,29,11.03,s_rebalance_trim
2025-06-02,5760.0,넥센,005720,KR,5.0,1,smic,2024-05-30,6080.0,2025-07-01,6280.0,29,8.37,s_rebalance_trim
2025-06-02,158.21,FSLR,FSLR,US,5.0,1,kuvic,2024-06-28,330.0,2025-07-01,165.02,29,3.68,s_rebalance_trim
2025-06-02,50600.0,KT,030200,KR,5.0,1,star,2024-08-18,49600.0,2025-07-01,55800.0,29,9.62,s_rebalance_trim
2025-06-02,12780.0,대한전선,001440,KR,5.0,1,ewha,2024-10-04,18230.0,2025-07-01,17470.0,29,35.88,s_rebalance_trim
2025-06-02,1125000.0,삼양식품,003230,KR,5.0,1,star|yig,2024-11-07|2024-11-14,909000.0|784000.0,2025-07-01,1413000.0,29,24.85,s_rebalance_trim
2025-06-02,42950.0,HD현대마린엔진,071970,KR,5.0,1,ewha|star,2025-04-04|2025-05-08,40400.0|50800.0,2025-07-01,50400.0,29,16.64,s_rebalance_trim
2025-04-01,48900.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2025-01-16|2023-10-12,20224.0|68500.0|47000.0,2025-06-02,56300.0,62,14.44,s_rebalance_trim
2025-04-01,119000.0,오리온,271560,KR,5.0,1,ewha|smic|voera,2022-08-13|2024-05-30|2024-11-08,161500.0|116200.0|141900.0,2025-06-02,110100.0,62,-8.03,s_rebalance_trim
2025-04-01,4835.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2025-02-21|2025-03-27,3800.0|5830.0|7080.0,2025-06-02,5940.0,62,22.12,s_rebalance_trim
2025-04-01,29500.0,SAMG엔터,419530,KR,5.0,1,star,2025-03-27,40700.0,2025-06-02,75400.0,62,154.06,s_rebalance_trim
2025-04-01,6880.0,인카금융서비스,211050,KR,5.0,1,smic|star,2023-11-29|2024-10-11,4101.93|8100.0,2025-06-02,11350.0,62,63.98,s_rebalance_trim
2025-04-01,13200.0,네오팜,092730,KR,5.0,1,star,2024-03-11,36450.0,2025-06-02,14300.0,62,7.68,s_rebalance_trim
2025-05-01,518.12,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-06-02,549.06,32,5.34,s_rebalance_trim
2025-05-01,120.04,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-06-02,131.435,32,8.84,s_rebalance_trim
2025-04-01,49800.0,KT,030200,KR,5.0,1,star,2024-08-18,49600.0,2025-06-02,50600.0,62,1.0,s_rebalance_trim
2025-05-01,22.04,GRND,GRND,US,5.0,1,smic,2024-11-15,24.34,2025-06-02,24.31,32,9.64,s_rebalance_trim
2025-04-01,408500.0,농심,004370,KR,5.0,1,star,2025-03-27,582000.0,2025-06-02,424000.0,62,3.17,s_rebalance_trim
2025-04-01,8950.0,노바렉스,194700,KR,5.0,1,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2025-05-01,10200.0,30,13.28,s_rebalance_exit
2025-04-01,42000.0,데브시스터즈,194480,KR,5.0,1,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2025-05-01,39600.0,30,-6.28,s_rebalance_exit
2025-04-01,39350.0,주성엔지니어링,036930,KR,5.0,1,smic|star|yig,2021-10-16|2022-03-16|2024-09-13,26700.0|34100.0|31350.0,2025-05-01,33600.0,30,-15.12,s_rebalance_exit
2025-04-01,238500.0,세아제강지주,003030,KR,5.0,1,smic|star,2021-12-04|2023-10-04,154000.0|283700.0,2025-05-01,226500.0,30,-5.6,s_rebalance_exit
2025-04-01,281000.0,POSCO홀딩스,005490,KR,5.0,1,smic|voera,2022-12-02|2024-03-15,365000.0|572000.0,2025-05-01,260500.0,30,-7.85,s_rebalance_exit
2025-04-01,76700.0,한국항공우주,047810,KR,5.0,1,kuvic|smic|star,2022-12-03|2023-11-19|2024-03-11,67000.0|69400.0|71500.0,2025-05-01,82800.0,30,7.31,s_rebalance_exit
2025-04-01,342000.0,휴젤,145020,KR,5.0,1,kuvic|star|voera|yig,2023-01-02|2024-09-26|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2025-05-01,365500.0,30,6.23,s_rebalance_exit
2025-04-01,333500.0,파마리서치,214450,KR,5.0,1,ewha|smic|star|voera|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26|2024-11-11,107000.0|111300.0|245000.0|250000.0|250000.0,2025-05-01,376500.0,30,12.22,s_rebalance_exit
2025-04-01,6320.0,원텍,336570,KR,5.0,1,ewha|kuvic,2023-02-08|2023-10-13,6200.0,2025-05-01,8230.0,30,29.44,s_rebalance_exit
2025-04-01,21300.0,태광,023160,KR,5.0,1,ewha|smic,2023-05-05|2023-11-25,28840.0|24390.0,2025-05-01,21050.0,30,-1.77,s_rebalance_exit
2025-04-01,41700.0,DL이앤씨,375500,KR,5.0,1,kuvic|smic,2023-11-03|2024-01-24,82600.0|51483.0,2025-05-01,43450.0,30,3.57,s_rebalance_exit
2025-04-01,28623.0,코미코,183300,KR,5.0,1,star,2024-01-06,75100.0,2025-05-01,29896.0,30,3.82,s_rebalance_exit
2025-04-01,3250.0,스튜디오미르,408900,KR,5.0,1,star,2024-01-11,8610.4,2025-05-01,3555.0,30,8.73,s_rebalance_exit
2025-04-01,21800.0,한화엔진,082740,KR,5.0,1,smic|star,2024-03-11|2024-11-29,12430.0|24352.0,2025-05-01,27250.0,30,24.25,s_rebalance_exit
2025-04-01,14880.0,디와이피엔에프,104460,KR,5.0,1,star,2024-03-11,37100.0,2025-05-01,14450.0,30,-3.47,s_rebalance_exit
2025-04-01,69100.0,한화오션,042660,KR,5.0,1,smic,2024-04-13,54500.0,2025-05-01,78500.0,30,12.92,s_rebalance_exit
2025-04-01,70500.0,에이피알,278470,KR,5.0,1,smic|star|yig,2024-05-03|2024-05-16|2025-02-07,82800.0|114371.21|68800.0,2025-05-01,75300.0,30,6.17,s_rebalance_exit
2025-04-01,246500.0,SK가스,018670,KR,5.0,1,kuvic|yig,2024-05-04|2025-02-25,320000.0,2025-05-01,239500.0,30,-3.42,s_rebalance_exit
2025-04-01,4725.0,코리아에프티,123410,KR,5.0,1,kuvic|star,2024-05-07|2024-05-09,8880.0|10070.0,2025-05-01,4670.0,30,-1.76,s_rebalance_exit
2025-04-01,4595.0,넥센,005720,KR,5.0,1,smic,2024-05-30,6080.0,2025-05-01,4715.0,30,2.0,s_rebalance_exit
2025-04-01,22550.0,동성화인텍,033500,KR,5.0,1,ewha|smic|voera,2024-07-26|2024-11-29|2025-01-24,19730.0|20600.0|29730.0,2025-05-01,24900.0,30,9.76,s_rebalance_exit
2025-04-01,46100.0,지역난방공사,071320,KR,5.0,1,star,2024-08-16,67600.0,2025-05-01,52900.0,30,14.06,s_rebalance_exit
2025-04-01,62600.0,와이지엔터테인먼트,122870,KR,5.0,1,star,2024-12-05,62900.0,2025-05-01,67100.0,30,6.55,s_rebalance_exit
2025-04-01,49100.0,영원무역,111770,KR,5.0,1,yig,2025-02-21,63250.0,2025-05-01,47350.0,30,-4.14,s_rebalance_exit
2025-02-03,80700.0,티앤엘,340570,KR,5.0,1,ewha|kuvic|star|voera,2020-11-20|2023-05-03|2023-11-20|2024-08-23,63300.0|105000.0|59100.0|113900.0,2025-04-01,75600.0,57,-6.88,s_rebalance_exit
2025-03-03,904.5341,LLY,LLY,US,5.0,1,smic|yig,2023-11-17|2024-09-28,745.2|1390.0,2025-04-01,811.1872,29,-10.86,s_rebalance_exit
2025-02-03,20800.0,오로스테크놀로지,322310,KR,5.0,1,ewha|star,2024-02-09|2024-07-24,48200.0|37000.0,2025-04-01,21000.0,57,0.36,s_rebalance_exit
2025-03-03,573.78,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-04-01,492.26,29,-14.72,s_rebalance_exit
2025-03-03,92.66,LEU,LEU,US,5.0,1,smic,2024-05-17,,2025-04-01,64.66,29,-30.64,s_rebalance_exit
2025-02-03,678000.0,삼양식품,003230,KR,5.0,1,star|yig,2024-11-07|2024-11-14,909000.0|784000.0,2025-04-01,869000.0,57,27.4,s_rebalance_exit
2025-03-03,131.85,SE,SE,US,5.0,1,yig,2024-11-09,148.05,2025-04-01,129.25,29,-2.56,s_rebalance_exit
2025-02-03,10670.0,화승엔터프라이즈,241590,KR,5.0,1,kuvic,2024-11-11,13600.0,2025-04-01,8260.0,57,-23.05,s_rebalance_exit
2025-03-03,17.4123,LEVI,LEVI,US,5.0,1,smic,2024-11-15,26.33,2025-04-01,15.1222,29,-13.67,s_rebalance_exit
2025-02-03,16360.0,RFHIC,218410,KR,5.0,1,smic,2024-11-29,17650.0,2025-04-01,14050.0,57,-14.63,s_rebalance_exit
2025-02-03,230500.0,파크시스템스,140860,KR,5.0,1,ewha|smic,2020-04-18|2024-01-20,55993.0|254300.0,2025-03-03,207000.0,28,-10.73,s_rebalance_exit
2025-02-03,21500.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-03-03,19550.0,28,-9.61,s_rebalance_exit
2025-02-03,258500.0,현대모비스,012330,KR,5.0,1,ewha|smic,2021-08-21|2024-11-01,356000.0|386100.0,2025-03-03,245500.0,28,-5.6,s_rebalance_exit
2025-02-03,28550.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2025-03-03,27800.0,28,-3.21,s_rebalance_exit
2025-02-03,36468.0,이수페타시스,007660,KR,5.0,1,ewha|smic|star,2022-11-05|2023-03-11|2024-09-26,7600.0|15600.0|51600.0,2025-03-03,37650.0,28,2.62,s_rebalance_exit
2025-02-03,28300.0,에스앤에스텍,101490,KR,5.0,1,kuvic|star,2023-05-03|2024-04-07,88000.0|89200.0,2025-03-03,29400.0,28,3.26,s_rebalance_exit
2025-02-03,21150.0,비에이치아이,083650,KR,5.0,1,ewha|kuvic|star,2024-03-11|2024-05-31|2024-11-14,10440.0|15150.0|16190.0,2025-03-03,19900.0,28,-6.47,s_rebalance_exit
2025-02-03,88.9,ALAB,ALAB,US,5.0,1,star,2024-03-21,168.37,2025-03-03,74.98,28,-16.16,s_rebalance_exit
2025-02-03,80.125,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-03-03,88.55,28,9.85,s_rebalance_exit
2025-02-03,304500.0,HD현대중공업,329180,KR,5.0,1,star,2024-06-30,173400.0,2025-03-03,296000.0,28,-3.37,s_rebalance_exit
2025-02-03,18000.0,지노믹트리,228760,KR,5.0,1,star,2024-07-20,29200.0,2025-03-03,18920.0,28,4.48,s_rebalance_exit
2025-02-03,16600.0,디아이티,110990,KR,5.0,1,ewha,2024-07-27,28500.0,2025-03-03,14690.0,28,-12.04,s_rebalance_exit
2025-02-03,40846.0,리노공업,058470,KR,5.0,1,voera|yig,2024-07-30|2024-09-13,48195.1,2025-03-03,41748.0,28,1.6,s_rebalance_exit
2025-02-03,51900.0,피에스케이홀딩스,031980,KR,5.0,1,star,2024-09-11,89300.0,2025-03-03,41250.0,28,-21.0,s_rebalance_exit
2025-02-03,13.45,FNKO,FNKO,US,5.0,1,smic,2024-11-16,16.1,2025-03-03,12.32,28,-8.95,s_rebalance_exit
2025-02-03,17.64,GRND,GRND,US,5.0,1,smic,2024-11-15,24.34,2025-03-03,18.92,28,6.61,s_rebalance_trim
2025-02-03,17.5824,LEVI,LEVI,US,5.0,1,smic,2024-11-15,26.33,2025-03-03,17.4123,28,-1.56,s_rebalance_trim
2025-01-02,772.1905,LLY,LLY,US,5.0,1,smic|yig,2023-11-17|2024-09-28,745.2|1390.0,2025-02-03,795.6157,32,2.42,s_rebalance_exit
2025-01-02,521.19,ISRG,ISRG,US,5.0,1,smic,2024-05-17,523.8,2025-02-03,564.87,32,7.73,s_rebalance_exit
2025-01-02,105.19,SE,SE,US,5.0,1,yig,2024-11-09,148.05,2025-02-03,119.0,32,12.45,s_rebalance_exit
2025-01-02,130.27,ALAB,ALAB,US,5.0,1,star,2024-03-21,168.37,2025-02-03,88.9,32,-32.17,s_rebalance_trim
2025-01-02,76.2,PLTR,PLTR,US,5.0,1,smic,2024-05-17,40.89,2025-02-03,80.125,32,4.52,s_rebalance_trim
2025-01-02,17.94,GRND,GRND,US,5.0,1,smic,2024-11-15,24.34,2025-02-03,17.64,32,-2.26,s_rebalance_trim
2025-01-02,16.767,LEVI,LEVI,US,5.0,1,smic,2024-11-15,26.33,2025-02-03,17.5824,32,4.23,s_rebalance_trim
2025-01-02,13.4,FNKO,FNKO,US,5.0,1,smic,2024-11-16,16.1,2025-02-03,13.45,32,-0.23,s_rebalance_trim
2024-12-02,16540.0,비에이치,090460,KR,5.0,1,ewha|smic|star,2023-11-29|2023-06-24|2023-07-21,31000.0|39000.0|38900.0,2025-01-02,17200.0,31,3.37,s_rebalance_exit
2024-12-02,10270.0,비츠로셀,082920,KR,5.0,1,smic|star|yig,2019-11-02|2023-10-05|2023-11-08,16829.0|25700.0|28000.0,2025-01-02,10673.0,31,3.3,s_rebalance_exit
2024-12-02,7970.0,세진중공업,075580,KR,5.0,1,ewha|smic|star,2020-06-06|2023-04-26|2024-05-29,7790.0|10820.0,2025-01-02,8440.0,31,5.26,s_rebalance_exit
2024-12-02,208500.0,파크시스템스,140860,KR,5.0,1,ewha|smic,2020-04-18|2024-01-20,55993.0|254300.0,2025-01-02,209000.0,31,-0.36,s_rebalance_exit
2024-12-02,7470.0,노바렉스,194700,KR,5.0,1,smic|yig,2020-04-18|2024-05-25,35545.0|13630.0,2025-01-02,7590.0,31,1.0,s_rebalance_exit
2024-12-02,12160.0,에치에프알,230240,KR,5.0,1,kuvic|smic,2020-04-18|2023-11-21,45900.0|77000.0,2025-01-02,17770.0,31,45.26,s_rebalance_exit
2024-12-02,34300.0,펌텍코리아,251970,KR,5.0,1,kuvic|smic|star,2020-04-18|2023-08-06|2023-10-12,20224.0|34300.0|47000.0,2025-01-02,43400.0,31,25.77,s_rebalance_exit
2024-12-02,43950.0,피엔티,137400,KR,5.0,1,ewha|kuvic|smic,2020-05-09|2023-08-25|2023-09-20,14572.0|94800.0|95500.0,2025-01-02,38000.0,31,-14.06,s_rebalance_exit
2024-12-02,9800.0,제주항공,089590,KR,5.0,1,star|voera,2020-05-14|2023-08-06,20000.0|20570.0,2025-01-02,7490.0,31,-24.03,s_rebalance_exit
2024-12-02,26600.0,두산테스나,131970,KR,5.0,1,kuvic|smic|yig,2023-11-03|2023-09-15|2023-11-20,66500.0|71300.0|101000.0,2025-01-02,25000.0,31,-6.58,s_rebalance_exit
2024-12-02,133000.0,코스맥스,192820,KR,5.0,1,ewha|smic|star,2023-11-29|2024-02-16|2024-03-11,142000.0|167700.0|147100.0,2025-01-02,149300.0,31,11.58,s_rebalance_exit
2024-12-02,59300.0,티앤엘,340570,KR,5.0,1,ewha|kuvic|star|voera,2020-11-20|2023-05-03|2023-11-20|2024-08-23,63300.0|105000.0|59100.0|113900.0,2025-01-02,66900.0,31,12.14,s_rebalance_exit
2024-12-02,16500.0,한화솔루션,009830,KR,5.0,1,ewha|kuvic|smic,2020-11-28|2021-03-13|2024-06-27,60700.0|59700.0|49500.0,2025-01-02,16210.0,31,-2.35,s_rebalance_exit
2024-12-02,23450.0,하나머티리얼즈,166090,KR,5.0,1,smic|star,2020-11-28|2024-03-11,40400.0|66600.0,2025-01-02,22750.0,31,-3.57,s_rebalance_exit
2024-12-02,8120.0,파이오링크,170790,KR,5.0,1,ewha|smic,2020-11-28|2024-05-31,20400.0|15210.0,2025-01-02,8780.0,31,7.48,s_rebalance_exit
2024-12-02,127600.0,HD현대미포,010620,KR,5.0,1,ewha|kuvic|star,2021-02-20|2023-07-08|2024-08-16,69100.0|111300.0|193000.0,2025-01-02,135100.0,31,5.24,s_rebalance_exit
2024-12-02,21650.0,해성디에스,195870,KR,5.0,1,ewha|star,2024-01-19|2021-09-16,67300.0,2025-01-02,23350.0,31,7.21,s_rebalance_exit
2024-12-02,38737.0,DI동일,001530,KR,5.0,1,ewha|smic,2021-04-08|2023-06-01,30700.0,2025-01-02,46858.0,31,20.24,s_rebalance_exit
2024-12-02,31100.0,에스엘,005850,KR,5.0,1,ewha|smic|star,2023-08-26|2021-05-29|2023-03-16,49600.0|50000.0|39000.0,2025-01-02,30150.0,31,-3.64,s_rebalance_exit
2024-12-02,163300.0,LG이노텍,011070,KR,5.0,1,ewha,2023-07-22,431000.0,2025-01-02,161800.0,31,-1.51,s_rebalance_exit
2024-12-02,109300.0,삼성전기,009150,KR,5.0,1,ewha|star,2024-08-16|2022-04-09,207500.0,2025-01-02,124000.0,31,12.77,s_rebalance_exit
2024-12-02,30900.0,데브시스터즈,194480,KR,5.0,1,smic|star,2024-05-03|2024-06-06,87700.0|80500.0,2025-01-02,27450.0,31,-11.7,s_rebalance_exit
2024-12-02,23327.0,비나텍,126340,KR,5.0,1,ewha|star,2024-06-01|2022-10-31,80200.0|65400.0,2025-01-02,27692.0,31,18.0,s_rebalance_exit
2024-12-02,194800.0,효성티앤씨,298020,KR,5.0,1,smic|star,2023-11-03|2023-05-03,514000.0|536700.0,2025-01-02,236500.0,31,20.68,s_rebalance_exit
2024-12-02,244000.0,현대모비스,012330,KR,5.0,1,ewha|smic,2021-08-21|2024-11-01,356000.0|386100.0,2025-01-02,238000.0,31,-3.04,s_rebalance_exit
2024-12-02,112000.0,SOOP,067160,KR,5.0,1,ewha|smic|voera,2021-09-15|2022-02-12|2024-10-11,185200.0|173000.0|182500.0,2025-01-02,90600.0,31,-19.59,s_rebalance_exit
2024-12-02,169241.0,포스코퓨처엠,003670,KR,5.0,1,ewha|star,2021-09-28|2023-07-22,192000.0|650000.0,2025-01-02,138320.0,31,-18.76,s_rebalance_exit
2024-12-02,39150.0,HL만도,204320,KR,5.0,1,ewha|star,2023-05-27|2024-11-28,63300.0|57500.0,2025-01-02,40500.0,31,2.83,s_rebalance_exit
2024-12-02,28000.0,주성엔지니어링,036930,KR,5.0,1,smic|star|yig,2021-10-16|2022-03-16|2024-09-13,26700.0|34100.0|31350.0,2025-01-02,29150.0,31,3.48,s_rebalance_exit
2024-12-02,5930.0,세경하이테크,148150,KR,5.0,1,ewha|smic,2021-10-16|2024-07-20,11679.76|12230.0,2025-01-02,8270.0,31,38.62,s_rebalance_exit
2024-12-02,193100.0,하이브,352820,KR,5.0,1,ewha|smic|star|voera|yig,2023-10-13|2022-05-28|2024-11-14|2023-02-08|2024-06-28,334500.0|381500.0|310300.0|229500.0|400500.0,2025-01-02,194100.0,31,-0.08,s_rebalance_exit
2024-12-02,51900.0,ISC,095340,KR,5.0,1,star|voera,2024-06-30|2023-05-22,114800.0|55000.0,2025-01-02,71100.0,31,36.17,s_rebalance_exit
2024-12-02,173200.0,세아제강지주,003030,KR,5.0,1,smic|star,2021-12-04|2023-10-04,154000.0|283700.0,2025-01-02,180500.0,31,3.59,s_rebalance_exit
2024-12-02,90300.0,에스티팜,237690,KR,5.0,1,ewha|smic|star|yig,2024-04-13|2024-07-20|2023-07-22|2024-11-07,114301.0|128500.0|106200.0|160000.0,2025-01-02,89000.0,31,-2.03,s_rebalance_exit
2024-12-02,132900.0,엔켐,348370,KR,5.0,1,smic|star,2021-12-04|2023-08-04,174900.0|114000.0,2025-01-02,132900.0,31,-0.6,s_rebalance_exit
2024-12-02,403500.0,효성중공업,298040,KR,5.0,1,kuvic|star,2022-01-04|2023-10-11,103150.0|269000.0,2025-01-02,397000.0,31,-2.2,s_rebalance_exit
2024-12-02,39250.0,두산밥캣,241560,KR,5.0,1,ewha|star,2022-03-12|2023-07-22,51300.0|96100.0,2025-01-02,41900.0,31,6.11,s_rebalance_exit
2024-12-02,24200.0,롯데에너지머티리얼즈,020150,KR,5.0,1,ewha|star,2022-04-09|2023-07-05,135500.0|77500.0,2025-01-02,23350.0,31,-4.09,s_rebalance_exit
2024-12-02,22500.0,인바디,041830,KR,5.0,1,smic|yig,2022-05-07|2024-04-06,43000.0|40000.0,2025-01-02,22950.0,31,1.39,s_rebalance_exit
2024-12-02,2660.0,애니플러스,310200,KR,5.0,1,kuvic|smic,2022-05-07|2023-09-20,5310.0|6300.0,2025-01-02,2590.0,31,-3.21,s_rebalance_exit
2024-12-02,75400.0,경동나비엔,009450,KR,5.0,1,kuvic|star,2022-08-03|2024-10-07,80300.0|146700.0,2025-01-02,86800.0,31,14.43,s_rebalance_exit
2024-12-02,18440.0,제이브이엠,054950,KR,5.0,1,ewha|star,2022-08-03|2023-10-06,26320.0|39700.0,2025-01-02,19060.0,31,2.74,s_rebalance_exit
2024-12-02,20650.0,성광벤드,014620,KR,5.0,1,ewha|star,2022-08-13|2023-11-27,17800.0|35650.0,2025-01-02,23300.0,31,12.16,s_rebalance_exit
2024-12-02,104100.0,오리온,271560,KR,5.0,1,ewha|smic|voera,2022-08-13|2024-05-30|2024-11-08,161500.0|116200.0|141900.0,2025-01-02,102600.0,31,-2.03,s_rebalance_exit
2024-12-02,11570.0,SK오션플랜트,100090,KR,5.0,1,ewha,2024-10-05,20090.0,2025-01-02,12870.0,31,10.57,s_rebalance_exit
2024-12-02,169100.0,HS효성첨단소재,298050,KR,5.0,1,ewha|star,2022-09-15|2023-07-19,616000.0,2025-01-02,174700.0,31,2.69,s_rebalance_exit
2024-12-02,17450.0,바디텍메드,206640,KR,5.0,1,star|yig,2022-09-20|2023-11-22,33370.0|33000.0,2025-01-02,16780.0,31,-4.42,s_rebalance_exit
2024-12-02,5380.0,아난티,025980,KR,5.0,1,smic|voera,2022-09-28|2023-11-29,10630.0|12700.0,2025-01-02,5310.0,31,-1.89,s_rebalance_exit
2024-12-02,46900.0,클래시스,214150,KR,5.0,1,ewha|star,2022-10-06|2024-02-09,47700.0|38000.0,2025-01-02,47250.0,31,0.14,s_rebalance_exit
2024-12-02,351500.0,HD현대일렉트릭,267260,KR,5.0,1,ewha|smic,2022-10-07|2023-10-14,44250.0|140100.0,2025-01-02,383500.0,31,8.45,s_rebalance_exit
2024-12-02,16020.0,하이비젼시스템,126700,KR,5.0,1,ewha|kuvic|star,2022-10-31|2024-04-05|2024-04-06,31420.0,2025-01-02,17410.0,31,8.03,s_rebalance_exit
2024-12-02,21832.0,이수페타시스,007660,KR,5.0,1,ewha|smic|star,2022-11-05|2023-03-11|2024-09-26,7600.0|15600.0|51600.0,2025-01-02,26500.0,31,20.65,s_rebalance_exit
2024-12-02,287000.0,POSCO홀딩스,005490,KR,5.0,1,smic|voera,2022-12-02|2024-03-15,365000.0|572000.0,2025-01-02,254500.0,31,-11.86,s_rebalance_exit
2024-12-02,58900.0,한국항공우주,047810,KR,5.0,1,kuvic|smic|star,2022-12-03|2023-11-19|2024-03-11,67000.0|69400.0|71500.0,2025-01-02,55100.0,31,-7.01,s_rebalance_exit
2024-12-02,165990.0,셀트리온,068270,KR,5.0,1,ewha|kuvic|smic,2022-12-03|2024-06-27|2024-10-04,222000.0|275200.0|235600.0,2025-01-02,172143.0,31,3.09,s_rebalance_exit
2024-12-02,262500.0,휴젤,145020,KR,5.0,1,kuvic|star|voera|yig,2023-01-02|2024-09-26|2024-10-04|2024-11-11,387000.0|317500.0|318000.0|443520.0,2025-01-02,274000.0,31,3.76,s_rebalance_exit
2024-12-02,201500.0,파마리서치,214450,KR,5.0,1,ewha|smic|star|voera|yig,2023-02-08|2023-04-07|2024-09-14|2024-09-26|2024-11-11,107000.0|111300.0|245000.0|250000.0|250000.0,2025-01-02,262000.0,31,29.25,s_rebalance_exit
2024-12-02,4255.0,원텍,336570,KR,5.0,1,ewha|kuvic,2023-02-08|2023-10-13,6200.0,2025-01-02,4505.0,31,5.24,s_rebalance_exit
2024-12-02,7190.0,화신,010690,KR,5.0,1,ewha|star|voera,2023-03-15|2023-07-24|2023-08-26,17620.0|42900.0|16710.0,2025-01-02,6830.0,31,-5.58,s_rebalance_exit
2024-12-02,3499.0,글로벌텍스프리,204620,KR,5.0,1,smic|star|yig,2023-04-07|2023-08-10|2024-05-27,3800.0|8370.0|9110.0,2025-01-02,3405.0,31,-3.27,s_rebalance_exit
2024-12-02,22650.0,에스앤에스텍,101490,KR,5.0,1,kuvic|star,2023-05-03|2024-04-07,88000.0|89200.0,2025-01-02,25300.0,31,11.03,s_rebalance_exit
2024-12-02,16950.0,태광,023160,KR,5.0,1,ewha|smic,2023-05-05|2023-11-25,28840.0|24390.0,2025-01-02,17820.0,31,4.5,s_rebalance_exit
2024-12-02,22200.0,제이앤티씨,204270,KR,5.0,1,star|yig,2023-05-17|2023-10-06,12690.0|18700.0,2025-01-02,19010.0,31,-14.88,s_rebalance_exit
2024-12-02,31780.0,루닛,328130,KR,5.0,1,kuvic|smic,2023-05-19|2023-09-20,27766.23,2025-01-02,30186.0,31,-5.58,s_rebalance_exit
